timestamp,open,high,low,close,volume
2020-01-02T07:00:00+00:00,171.760747,173.870563,170.406654,172.516470,1684.2991
2020-01-02T08:00:00+00:00,172.516470,174.429593,171.703573,173.616696,1082.9801
2020-01-02T09:00:00+00:00,173.616696,175.213516,172.460821,174.057642,915.3196
2020-01-02T10:00:00+00:00,174.057642,174.762471,171.583345,172.288175,1732.4102
2020-01-02T11:00:00+00:00,172.288175,174.285916,169.719707,171.717448,1299.6738
2020-01-02T12:00:00+00:00,171.717448,172.992766,170.558169,171.833488,1274.1237
2020-01-02T13:00:00+00:00,171.833488,172.032593,171.428317,171.627422,1050.8996
2020-01-02T14:00:00+00:00,171.627422,172.545938,169.183646,170.102162,1720.7804
2020-01-02T15:00:00+00:00,170.102162,170.687520,169.779050,170.364408,1025.0469
2020-01-02T16:00:00+00:00,170.364408,171.460090,168.233525,169.329208,1224.5794
2020-01-02T17:00:00+00:00,169.329208,169.921664,167.625310,168.217767,1013.8157
2020-01-02T18:00:00+00:00,168.217767,168.780964,168.151673,168.714870,917.0340
2020-01-02T19:00:00+00:00,168.714870,168.725377,165.655560,165.666067,2132.5901
2020-01-02T20:00:00+00:00,165.666067,166.306195,164.081280,164.721408,1172.2469
2020-01-02T21:00:00+00:00,164.721408,166.816417,163.514406,165.609415,1465.9899
2020-01-02T22:00:00+00:00,165.609415,166.834542,164.008049,165.233176,1120.2393
2020-01-02T23:00:00+00:00,165.233176,167.187177,162.998397,164.952399,947.5970
2020-01-03T00:00:00+00:00,164.952399,165.822928,163.762150,164.632679,1145.9985
2020-01-03T01:00:00+00:00,164.632679,165.172320,163.202509,163.742150,1468.6583
2020-01-03T02:00:00+00:00,163.742150,164.317249,162.997085,163.572184,973.1751
2020-01-03T03:00:00+00:00,163.572184,165.365567,162.867734,164.661117,1145.8284
2020-01-03T04:00:00+00:00,164.661117,165.812765,164.028843,165.180491,1007.2204
2020-01-03T05:00:00+00:00,165.180491,167.936840,164.095407,166.851757,1358.3766
2020-01-03T06:00:00+00:00,166.851757,167.652089,166.182399,166.982732,911.3393
2020-01-03T07:00:00+00:00,166.982732,167.873542,165.956139,166.846949,682.8180
2020-01-03T08:00:00+00:00,166.846949,168.295927,165.860816,167.309795,1239.3713
2020-01-03T09:00:00+00:00,167.309795,167.736237,165.122138,165.548581,1356.4272
2020-01-03T10:00:00+00:00,165.548581,167.130901,164.747833,166.330153,1278.7875
2020-01-03T11:00:00+00:00,166.330153,167.116697,164.553082,165.339626,1469.4605
2020-01-03T12:00:00+00:00,165.339626,165.995429,163.523864,164.179667,1454.3062
2020-01-03T13:00:00+00:00,164.179667,167.324768,160.693608,163.838709,1117.9766
2020-01-03T14:00:00+00:00,163.838709,169.344051,161.196045,166.701387,1417.3496
2020-01-03T15:00:00+00:00,166.701387,168.889521,165.852926,168.041059,1337.7546
2020-01-03T16:00:00+00:00,168.041059,170.599331,165.436018,167.994289,888.1170
2020-01-03T17:00:00+00:00,167.994289,168.292405,166.337874,166.635989,1583.1212
2020-01-03T18:00:00+00:00,166.635989,167.227193,166.140441,166.731646,889.0671
2020-01-03T19:00:00+00:00,166.731646,166.881236,166.027821,166.177411,1110.0302
2020-01-03T20:00:00+00:00,166.177411,169.056688,165.013177,167.892454,1891.5823
2020-01-03T21:00:00+00:00,167.892454,169.315654,165.182162,166.605362,1230.1529
2020-01-03T22:00:00+00:00,166.605362,169.023934,166.423512,168.842084,1746.4582
2020-01-03T23:00:00+00:00,168.842084,170.733904,167.984464,169.876284,1096.9442
2020-01-04T00:00:00+00:00,169.876284,171.534328,165.511496,167.169540,1663.8652
2020-01-04T01:00:00+00:00,167.169540,167.210902,166.363250,166.404611,1627.0668
2020-01-04T02:00:00+00:00,166.404611,166.736541,163.812238,164.144168,1604.6743
2020-01-04T03:00:00+00:00,164.144168,167.231110,161.781870,164.868813,1140.6871
2020-01-04T04:00:00+00:00,164.868813,168.062466,162.812467,166.006120,1663.0732
2020-01-04T05:00:00+00:00,166.006120,166.078752,164.826791,164.899422,1312.4692
2020-01-04T06:00:00+00:00,164.899422,166.799455,161.218016,163.118049,1694.4639
2020-01-04T07:00:00+00:00,163.118049,163.649474,162.931929,163.463354,1348.8877
2020-01-04T08:00:00+00:00,163.463354,164.151873,161.494390,162.182909,1395.1974
2020-01-04T09:00:00+00:00,162.182909,162.819029,161.494135,162.130255,1051.4222
2020-01-04T10:00:00+00:00,162.130255,162.845576,161.785777,162.501098,1501.9370
2020-01-04T11:00:00+00:00,162.501098,163.817047,160.805834,162.121783,1238.5228
2020-01-04T12:00:00+00:00,162.121783,163.153815,160.661120,161.693152,960.8550
2020-01-04T13:00:00+00:00,161.693152,164.272799,160.646078,163.225725,1373.7112
2020-01-04T14:00:00+00:00,163.225725,164.759659,162.138731,163.672665,1318.2208
2020-01-04T15:00:00+00:00,163.672665,165.142601,163.401460,164.871396,1173.6630
2020-01-04T16:00:00+00:00,164.871396,166.021105,164.473310,165.623018,1036.9158
2020-01-04T17:00:00+00:00,165.623018,167.206670,165.359207,166.942859,1205.3184
2020-01-04T18:00:00+00:00,166.942859,169.328102,165.173119,167.558362,1008.5094
2020-01-04T19:00:00+00:00,167.558362,170.211409,165.470577,168.123624,1175.9261
2020-01-04T20:00:00+00:00,168.123624,169.115093,165.349541,166.341010,1387.5246
2020-01-04T21:00:00+00:00,166.341010,168.608670,164.341572,166.609232,1011.7268
2020-01-04T22:00:00+00:00,166.609232,168.511274,165.999727,167.901769,1018.6756
2020-01-04T23:00:00+00:00,167.901769,170.371827,166.703368,169.173426,1302.0148
2020-01-05T00:00:00+00:00,169.173426,172.561355,167.740042,171.127970,1557.2829
2020-01-05T01:00:00+00:00,171.127970,174.479311,169.334122,172.685462,1709.0351
2020-01-05T02:00:00+00:00,172.685462,175.144935,168.746622,171.206095,1508.4554
2020-01-05T03:00:00+00:00,171.206095,171.386095,169.101895,169.281894,1308.8365
2020-01-05T04:00:00+00:00,169.281894,171.839264,168.193677,170.751047,1543.3392
2020-01-05T05:00:00+00:00,170.751047,170.862640,170.688486,170.800079,954.8404
2020-01-05T06:00:00+00:00,170.800079,171.691191,170.459290,171.350401,1252.7059
2020-01-05T07:00:00+00:00,171.350401,173.953047,168.186586,170.789231,1220.4665
2020-01-05T08:00:00+00:00,170.789231,174.549127,168.971051,172.730946,1389.4259
2020-01-05T09:00:00+00:00,172.730946,174.468142,168.704119,170.441315,1589.7023
2020-01-05T10:00:00+00:00,170.441315,170.932078,170.087928,170.578691,1066.4262
2020-01-05T11:00:00+00:00,170.578691,170.719507,168.847624,168.988440,1375.5595
2020-01-05T12:00:00+00:00,168.988440,172.150209,165.831487,168.993256,1165.5908
2020-01-05T13:00:00+00:00,168.993256,171.802543,166.658568,169.467855,993.3901
2020-01-05T14:00:00+00:00,169.467855,170.387976,168.615377,169.535498,1020.0125
2020-01-05T15:00:00+00:00,169.535498,171.478287,169.505292,171.448081,1360.8715
2020-01-05T16:00:00+00:00,171.448081,172.468018,169.528496,170.548432,1140.4014
2020-01-05T17:00:00+00:00,170.548432,173.117650,169.156222,171.725440,1461.5805
2020-01-05T18:00:00+00:00,171.725440,173.393375,171.486585,173.154519,1412.4458
2020-01-05T19:00:00+00:00,173.154519,173.999770,171.517434,172.362684,916.1376
2020-01-05T20:00:00+00:00,172.362684,173.839644,170.147193,171.624153,929.1598
2020-01-05T21:00:00+00:00,171.624153,172.475403,170.999998,171.851248,997.7649
2020-01-05T22:00:00+00:00,171.851248,175.062514,170.557746,173.769011,1763.8774
2020-01-05T23:00:00+00:00,173.769011,175.843484,170.883162,172.957635,1345.6020
2020-01-06T00:00:00+00:00,172.957635,174.415283,171.952976,173.410624,1214.1190
2020-01-06T01:00:00+00:00,173.410624,175.593846,173.010890,175.194113,1645.1338
2020-01-06T02:00:00+00:00,175.194113,178.430419,170.733600,173.969906,1261.7563
2020-01-06T03:00:00+00:00,173.969906,178.427521,171.637246,176.094860,1810.4174
2020-01-06T04:00:00+00:00,176.094860,176.658174,174.603082,175.166396,1273.0688
2020-01-06T05:00:00+00:00,175.166396,176.854990,173.801248,175.489842,1117.4887
2020-01-06T06:00:00+00:00,175.489842,177.312563,174.317664,176.140385,1034.1050
2020-01-06T07:00:00+00:00,176.140385,181.054538,173.452776,178.366928,2111.0791
2020-01-06T08:00:00+00:00,178.366928,178.613633,176.243708,176.490413,1157.0150
2020-01-06T09:00:00+00:00,176.490413,177.835606,175.706641,177.051834,928.9493
2020-01-06T10:00:00+00:00,177.051834,177.317040,174.580369,174.845575,1752.5724
2020-01-06T11:00:00+00:00,174.845575,175.211262,173.400880,173.766567,804.2486
2020-01-06T12:00:00+00:00,173.766567,173.970827,172.607927,172.812187,1305.7472
2020-01-06T13:00:00+00:00,172.812187,176.618880,171.234394,175.041087,1190.3446
2020-01-06T14:00:00+00:00,175.041087,176.530146,174.212766,175.701825,1245.6812
2020-01-06T15:00:00+00:00,175.701825,177.585543,174.857628,176.741346,1583.3263
2020-01-06T16:00:00+00:00,176.741346,181.044609,174.387669,178.690932,1535.9223
2020-01-06T17:00:00+00:00,178.690932,182.183065,178.108980,181.601114,2001.1498
2020-01-06T18:00:00+00:00,181.601114,182.211582,180.936751,181.547219,1331.4107
2020-01-06T19:00:00+00:00,181.547219,183.447901,181.193356,183.094039,1605.6230
2020-01-06T20:00:00+00:00,183.094039,184.156374,180.145174,181.207509,1698.2766
2020-01-06T21:00:00+00:00,181.207509,182.831078,179.667738,181.291307,1113.1154
2020-01-06T22:00:00+00:00,181.291307,183.660139,179.427671,181.796503,1330.5075
2020-01-06T23:00:00+00:00,181.796503,182.500918,180.718638,181.423053,1075.0977
2020-01-07T00:00:00+00:00,181.423053,183.544885,178.995889,181.117721,1401.8742
2020-01-07T01:00:00+00:00,181.117721,183.671749,180.568102,183.122129,1501.3274
2020-01-07T02:00:00+00:00,183.122129,184.989126,182.610640,184.477637,1416.0017
2020-01-07T03:00:00+00:00,184.477637,185.102839,181.437043,182.062246,1946.9988
2020-01-07T04:00:00+00:00,182.062246,184.235441,178.426891,180.600087,1370.4054
2020-01-07T05:00:00+00:00,180.600087,185.148728,178.503802,183.052444,1602.4443
2020-01-07T06:00:00+00:00,183.052444,183.214238,182.219657,182.381452,997.3968
2020-01-07T07:00:00+00:00,182.381452,182.898821,181.943716,182.461085,726.5452
2020-01-07T08:00:00+00:00,182.461085,182.835931,181.269588,181.644435,1052.1623
2020-01-07T09:00:00+00:00,181.644435,182.959730,178.737042,180.052338,1819.3248
2020-01-07T10:00:00+00:00,180.052338,180.664029,179.054448,179.666139,1207.8193
2020-01-07T11:00:00+00:00,179.666139,180.791013,178.238906,179.363780,1362.5577
2020-01-07T12:00:00+00:00,179.363780,180.412988,176.853249,177.902457,1276.1684
2020-01-07T13:00:00+00:00,177.902457,178.241460,176.335374,176.674377,1461.4800
2020-01-07T14:00:00+00:00,176.674377,179.686730,175.737669,178.750023,1591.0442
2020-01-07T15:00:00+00:00,178.750023,178.837795,176.908512,176.996284,1304.6835
2020-01-07T16:00:00+00:00,176.996284,178.381801,175.498946,176.884463,1072.4363
2020-01-07T17:00:00+00:00,176.884463,177.950387,175.547265,176.613188,1072.2791
2020-01-07T18:00:00+00:00,176.613188,178.108080,175.301408,176.796299,950.7065
2020-01-07T19:00:00+00:00,176.796299,180.423203,174.447447,178.074350,1271.5270
2020-01-07T20:00:00+00:00,178.074350,180.277358,174.243137,176.446146,1580.2948
2020-01-07T21:00:00+00:00,176.446146,177.759630,175.886835,177.200319,1270.5658
2020-01-07T22:00:00+00:00,177.200319,179.888757,174.952868,177.641306,1175.8313
2020-01-07T23:00:00+00:00,177.641306,180.544008,175.611672,178.514375,1410.0768
2020-01-08T00:00:00+00:00,178.514375,181.670562,176.340525,179.496712,1180.0822
2020-01-08T01:00:00+00:00,179.496712,180.253365,178.326233,179.082887,1193.5844
2020-01-08T02:00:00+00:00,179.082887,179.403348,176.969041,177.289502,1548.2464
2020-01-08T03:00:00+00:00,177.289502,178.416310,177.220215,178.347023,1248.8998
2020-01-08T04:00:00+00:00,178.347023,182.200963,175.507872,179.361812,1470.4055
2020-01-08T05:00:00+00:00,179.361812,181.157047,177.152396,178.947632,1029.7346
2020-01-08T06:00:00+00:00,178.947632,181.874503,173.441266,176.368137,1660.5687
2020-01-08T07:00:00+00:00,176.368137,177.402918,174.265902,175.300684,1126.2601
2020-01-08T08:00:00+00:00,175.300684,176.644276,172.176139,173.519731,1853.6530
2020-01-08T09:00:00+00:00,173.519731,174.430134,172.670873,173.581276,819.7297
2020-01-08T10:00:00+00:00,173.581276,173.809592,171.859638,172.087953,1517.4759
2020-01-08T11:00:00+00:00,172.087953,175.284555,170.509743,173.706345,1522.4021
2020-01-08T12:00:00+00:00,173.706345,174.902014,171.623030,172.818699,793.4657
2020-01-08T13:00:00+00:00,172.818699,173.399840,170.860857,171.441999,1332.1603
2020-01-08T14:00:00+00:00,171.441999,173.821737,169.593059,171.972796,1334.0137
2020-01-08T15:00:00+00:00,171.972796,172.463047,171.915181,172.405433,1205.7061
2020-01-08T16:00:00+00:00,172.405433,173.174400,168.604415,169.373382,1707.8460
2020-01-08T17:00:00+00:00,169.373382,172.120727,169.125360,171.872705,1631.4168
2020-01-08T18:00:00+00:00,171.872705,174.524554,170.423629,173.075478,1633.1804
2020-01-08T19:00:00+00:00,173.075478,173.157486,172.049076,172.131083,1090.4418
2020-01-08T20:00:00+00:00,172.131083,176.263652,169.140562,173.273131,1468.8069
2020-01-08T21:00:00+00:00,173.273131,173.341836,172.097800,172.166505,1090.1606
2020-01-08T22:00:00+00:00,172.166505,172.765261,171.908865,172.507621,1216.9730
2020-01-08T23:00:00+00:00,172.507621,173.828151,171.647617,172.968147,1331.9530
2020-01-09T00:00:00+00:00,172.968147,174.599887,170.824730,172.456470,892.6078
2020-01-09T01:00:00+00:00,172.456470,173.942892,171.937420,173.423842,1490.1333
2020-01-09T02:00:00+00:00,173.423842,174.916821,172.019575,173.512554,1206.6419
2020-01-09T03:00:00+00:00,173.512554,176.507838,173.261315,176.256599,1596.7594
2020-01-09T04:00:00+00:00,176.256599,177.511243,173.839532,175.094177,1213.8303
2020-01-09T05:00:00+00:00,175.094177,176.053225,173.594103,174.553151,1157.0587
2020-01-09T06:00:00+00:00,174.553151,175.500641,173.792797,174.740288,925.8766
2020-01-09T07:00:00+00:00,174.740288,175.212388,174.523831,174.995931,1191.5064
2020-01-09T08:00:00+00:00,174.995931,175.479135,173.841157,174.324361,1287.4010
2020-01-09T09:00:00+00:00,174.324361,175.261967,173.528681,174.466288,1242.9037
2020-01-09T10:00:00+00:00,174.466288,174.878274,174.357340,174.769325,892.8840
2020-01-09T11:00:00+00:00,174.769325,175.385918,174.638717,175.255310,1076.8072
2020-01-09T12:00:00+00:00,175.255310,176.059835,173.323620,174.128145,1834.3926
2020-01-09T13:00:00+00:00,174.128145,174.878550,174.007821,174.758226,1267.9063
2020-01-09T14:00:00+00:00,174.758226,174.891617,173.824637,173.958029,1096.9842
2020-01-09T15:00:00+00:00,173.958029,174.281398,172.770090,173.093459,1294.9796
2020-01-09T16:00:00+00:00,173.093459,174.193298,171.864345,172.964184,1090.0724
2020-01-09T17:00:00+00:00,172.964184,174.031760,170.423843,171.491419,1358.3823
2020-01-09T18:00:00+00:00,171.491419,172.595833,170.412915,171.517329,1118.8871
2020-01-09T19:00:00+00:00,171.517329,171.858653,169.435420,169.776744,1583.4647
2020-01-09T20:00:00+00:00,169.776744,173.042697,165.065307,168.331260,1413.2021
2020-01-09T21:00:00+00:00,168.331260,168.907335,167.717304,168.293379,1027.7421
2020-01-09T22:00:00+00:00,168.293379,168.817787,167.970797,168.495205,1334.8510
2020-01-09T23:00:00+00:00,168.495205,169.906013,167.764278,169.175086,1122.8648
2020-01-10T00:00:00+00:00,169.175086,170.979484,168.923057,170.727455,1604.2706
2020-01-10T01:00:00+00:00,170.727455,171.062606,167.562828,167.897979,1816.1974
2020-01-10T02:00:00+00:00,167.897979,169.626113,165.577308,167.305441,1257.7102
2020-01-10T03:00:00+00:00,167.305441,168.008014,166.438930,167.141502,1424.1148
2020-01-10T04:00:00+00:00,167.141502,169.045509,166.264544,168.168551,1153.9378
2020-01-10T05:00:00+00:00,168.168551,170.707582,167.417695,169.956726,1475.0553
2020-01-10T06:00:00+00:00,169.956726,172.164762,167.632442,169.840478,1164.3688
2020-01-10T07:00:00+00:00,169.840478,170.984333,167.247141,168.390996,1340.7558
2020-01-10T08:00:00+00:00,168.390996,168.887513,167.085451,167.581968,1282.9433
2020-01-10T09:00:00+00:00,167.581968,167.681691,166.005571,166.105294,1563.6148
2020-01-10T10:00:00+00:00,166.105294,167.887448,164.015671,165.797826,1044.2021
2020-01-10T11:00:00+00:00,165.797826,166.562108,163.791232,164.555514,1385.4084
2020-01-10T12:00:00+00:00,164.555514,164.830608,164.235761,164.510854,683.6967
2020-01-10T13:00:00+00:00,164.510854,165.256161,164.248609,164.993915,1065.4717
2020-01-10T14:00:00+00:00,164.993915,167.758199,162.459294,165.223577,812.5385
2020-01-10T15:00:00+00:00,165.223577,166.227678,162.140570,163.144672,1475.8521
2020-01-10T16:00:00+00:00,163.144672,166.148856,161.864971,164.869155,1429.2002
2020-01-10T17:00:00+00:00,164.869155,167.191934,163.671620,165.994399,1428.4277
2020-01-10T18:00:00+00:00,165.994399,166.793781,165.822504,166.621885,1100.9478
2020-01-10T19:00:00+00:00,166.621885,168.307272,164.691553,166.376940,1214.4224
2020-01-10T20:00:00+00:00,166.376940,166.846934,165.956538,166.426532,1180.0542
2020-01-10T21:00:00+00:00,166.426532,168.202236,166.251396,168.027100,1462.8823
2020-01-10T22:00:00+00:00,168.027100,171.982196,164.540052,168.495148,1187.1393
2020-01-10T23:00:00+00:00,168.495148,172.288319,166.438739,170.231910,1681.4201
2020-01-11T00:00:00+00:00,170.231910,171.695800,166.900712,168.364603,1425.5026
2020-01-11T01:00:00+00:00,168.364603,168.604868,167.958788,168.199053,1122.1403
2020-01-11T02:00:00+00:00,168.199053,169.109864,167.614176,168.524988,1611.9370
2020-01-11T03:00:00+00:00,168.524988,169.972700,167.630996,169.078708,1565.7843
2020-01-11T04:00:00+00:00,169.078708,171.184868,168.302008,170.408169,1455.6982
2020-01-11T05:00:00+00:00,170.408169,174.441506,168.946255,172.979592,1558.7589
2020-01-11T06:00:00+00:00,172.979592,176.003591,170.182416,173.206415,911.2145
2020-01-11T07:00:00+00:00,173.206415,175.423722,172.573301,174.790608,1487.7479
2020-01-11T08:00:00+00:00,174.790608,177.394355,173.175962,175.779709,1335.9344
2020-01-11T09:00:00+00:00,175.779709,177.303239,173.407566,174.931097,1187.5208
2020-01-11T10:00:00+00:00,174.931097,175.486872,174.324282,174.880057,883.7982
2020-01-11T11:00:00+00:00,174.880057,177.835541,173.281614,176.237098,1496.7111
2020-01-11T12:00:00+00:00,176.237098,177.709062,174.655428,176.127392,868.5179
2020-01-11T13:00:00+00:00,176.127392,176.419653,174.323897,174.616158,1612.0007
2020-01-11T14:00:00+00:00,174.616158,175.942722,174.582406,175.908969,1292.7430
2020-01-11T15:00:00+00:00,175.908969,176.353603,175.739442,176.184076,1195.9162
2020-01-11T16:00:00+00:00,176.184076,179.235831,175.229972,178.281727,2006.2981
2020-01-11T17:00:00+00:00,178.281727,180.796776,172.851146,175.366195,1524.5834
2020-01-11T18:00:00+00:00,175.366195,175.691412,173.648076,173.973292,1808.0252
2020-01-11T19:00:00+00:00,173.973292,175.495158,171.515928,173.037794,1197.9286
2020-01-11T20:00:00+00:00,173.037794,174.671539,171.637992,173.271736,1517.3369
2020-01-11T21:00:00+00:00,173.271736,174.116082,172.400531,173.244876,1458.1339
2020-01-11T22:00:00+00:00,173.244876,174.090093,172.674467,173.519684,1050.3933
2020-01-11T23:00:00+00:00,173.519684,175.487161,170.440223,172.407700,1286.6238
2020-01-12T00:00:00+00:00,172.407700,175.230177,171.832700,174.655177,1612.9841
2020-01-12T01:00:00+00:00,174.655177,177.445453,173.364763,176.155039,1700.1140
2020-01-12T02:00:00+00:00,176.155039,177.317712,174.995411,176.158084,1135.2162
2020-01-12T03:00:00+00:00,176.158084,177.385096,175.677914,176.904927,1254.1327
2020-01-12T04:00:00+00:00,176.904927,180.278681,174.934776,178.308530,1227.3532
2020-01-12T05:00:00+00:00,178.308530,181.200200,171.764643,174.656313,1982.6405
2020-01-12T06:00:00+00:00,174.656313,175.251262,173.511300,174.106249,1073.0768
2020-01-12T07:00:00+00:00,174.106249,177.293689,172.388484,175.575924,1379.7296
2020-01-12T08:00:00+00:00,175.575924,177.697242,171.740859,173.862177,1441.5146
2020-01-12T09:00:00+00:00,173.862177,177.320474,171.950435,175.408731,1205.9519
2020-01-12T10:00:00+00:00,175.408731,176.408788,174.128251,175.128307,1089.9119
2020-01-12T11:00:00+00:00,175.128307,176.296549,173.799691,174.967933,1226.7416
2020-01-12T12:00:00+00:00,174.967933,175.156067,173.986485,174.174618,1355.6182
2020-01-12T13:00:00+00:00,174.174618,174.688831,173.979097,174.493310,869.2241
2020-01-12T14:00:00+00:00,174.493310,177.283549,174.175454,176.965694,1756.5028
2020-01-12T15:00:00+00:00,176.965694,177.057258,176.851423,176.942987,1036.3279
2020-01-12T16:00:00+00:00,176.942987,177.473390,175.270918,175.801321,1562.0755
2020-01-12T17:00:00+00:00,175.801321,177.398450,174.791041,176.388170,1262.7132
2020-01-12T18:00:00+00:00,176.388170,178.998513,173.848463,176.458805,884.7497
2020-01-12T19:00:00+00:00,176.458805,178.464034,175.019848,177.025076,1218.0496
2020-01-12T20:00:00+00:00,177.025076,178.550193,174.054215,175.579331,1720.1642
2020-01-12T21:00:00+00:00,175.579331,175.591848,174.264196,174.276713,1480.3152
2020-01-12T22:00:00+00:00,174.276713,176.889361,171.818734,174.431382,667.8053
2020-01-12T23:00:00+00:00,174.431382,175.502045,173.241009,174.311672,982.4792
2020-01-13T00:00:00+00:00,174.311672,174.689868,174.086061,174.464256,778.3835
2020-01-13T01:00:00+00:00,174.464256,175.766575,170.873992,172.176311,1535.1997
2020-01-13T02:00:00+00:00,172.176311,174.905374,167.877552,170.606615,1564.2911
2020-01-13T03:00:00+00:00,170.606615,172.023728,167.516981,168.934093,1616.4065
2020-01-13T04:00:00+00:00,168.934093,170.125039,168.179189,169.370135,877.3565
2020-01-13T05:00:00+00:00,169.370135,170.697647,164.253955,165.581466,2071.4597
2020-01-13T06:00:00+00:00,165.581466,166.751692,163.566474,164.736700,1327.4356
2020-01-13T07:00:00+00:00,164.736700,165.477448,162.658839,163.399587,1378.0704
2020-01-13T08:00:00+00:00,163.399587,164.857603,161.337275,162.795292,853.2646
2020-01-13T09:00:00+00:00,162.795292,165.574046,161.383132,164.161887,1009.0241
2020-01-13T10:00:00+00:00,164.161887,164.374457,163.725090,163.937661,842.8683
2020-01-13T11:00:00+00:00,163.937661,164.997143,162.156749,163.216231,1233.1439
2020-01-13T12:00:00+00:00,163.216231,165.999388,159.733195,162.516352,1452.6429
2020-01-13T13:00:00+00:00,162.516352,164.784620,161.436704,163.704971,1538.3463
2020-01-13T14:00:00+00:00,163.704971,168.416728,161.677389,166.389146,1731.4709
2020-01-13T15:00:00+00:00,166.389146,167.128366,164.988179,165.727399,1138.8344
2020-01-13T16:00:00+00:00,165.727399,167.392792,162.247964,163.913357,1486.0815
2020-01-13T17:00:00+00:00,163.913357,167.886358,160.921348,164.894350,1149.8019
2020-01-13T18:00:00+00:00,164.894350,166.095139,163.177884,164.378673,1135.4339
2020-01-13T19:00:00+00:00,164.378673,165.094360,164.373492,165.089179,1775.6961
2020-01-13T20:00:00+00:00,165.089179,166.410423,164.633332,165.954576,1286.5791
2020-01-13T21:00:00+00:00,165.954576,168.653282,163.795685,166.494391,1108.2443
2020-01-13T22:00:00+00:00,166.494391,169.112272,164.895349,167.513230,1313.6096
2020-01-13T23:00:00+00:00,167.513230,168.199524,166.725507,167.411801,1529.6785
2020-01-14T00:00:00+00:00,167.411801,168.844327,166.965467,168.397993,1136.6600
2020-01-14T01:00:00+00:00,168.397993,168.938955,167.996811,168.537772,1023.7228
2020-01-14T02:00:00+00:00,168.537772,172.238598,165.161501,168.862327,1364.1415
2020-01-14T03:00:00+00:00,168.862327,173.071015,167.004880,171.213568,2256.4259
2020-01-14T04:00:00+00:00,171.213568,172.972330,168.580981,170.339743,1297.8283
2020-01-14T05:00:00+00:00,170.339743,170.771943,170.289311,170.721511,987.6503
2020-01-14T06:00:00+00:00,170.721511,174.050626,168.361884,171.690999,1327.8194
2020-01-14T07:00:00+00:00,171.690999,173.338714,169.761694,171.409409,1021.6986
2020-01-14T08:00:00+00:00,171.409409,171.848950,170.513836,170.953377,677.2416
2020-01-14T09:00:00+00:00,170.953377,173.722269,170.813963,173.582855,1867.3530
2020-01-14T10:00:00+00:00,173.582855,174.624400,173.010494,174.052039,868.5337
2020-01-14T11:00:00+00:00,174.052039,177.374241,173.247121,176.569323,1778.6786
2020-01-14T12:00:00+00:00,176.569323,182.896108,174.782562,181.109347,2418.4542
